STATION_CODE,DATETIME,global_radiation,precipitation,relative_humidity,snow_level,temperature,wind_direction,wind_gust,wind_speed,UNIQUE_IDENTIFIER
T0010,2024-01-24T10:15:00+01,80.0,0.0,81.0,,0.8,78.0,1.0,0.4,277_daily_weather
T0010,2024-01-24T10:30:00+01,148.0,0.0,80.0,,1.0,37.0,0.7,0.2,278_daily_weather
T0010,2024-01-24T10:45:00+01,150.0,0.0,76.0,,2.3,165.0,0.7,0.4,279_daily_weather
T0014,2024-01-23T00:00:00+01,,0.0,,,-1.4,,,,280_daily_weather
T0014,2024-01-23T00:15:00+01,,0.0,,,-1.6,,,,281_daily_weather
T0014,2024-01-23T00:30:00+01,,0.0,,,-1.5,,,,282_daily_weather
T0014,2024-01-23T00:45:00+01,,0.0,,,-1.6,,,,283_daily_weather
T0014,2024-01-23T01:00:00+01,,0.0,,,-1.7,,,,284_daily_weather
T0014,2024-01-23T01:15:00+01,,0.0,,,-1.9,,,,285_daily_weather
T0014,2024-01-23T01:30:00+01,,0.0,,,-1.9,,,,286_daily_weather
T0014,2024-01-23T01:45:00+01,,0.0,,,-1.9,,,,287_daily_weather
T0014,2024-01-23T02:00:00+01,,0.0,,,-2.1,,,,288_daily_weather
T0014,2024-01-23T02:15:00+01,,0.0,,,-2.0,,,,289_daily_weather
T0014,2024-01-23T02:30:00+01,,0.0,,,-2.0,,,,290_daily_weather
T0014,2024-01-23T02:45:00+01,,0.0,,,-2.2,,,,291_daily_weather
T0014,2024-01-23T03:00:00+01,,0.0,,,-2.0,,,,292_daily_weather
T0014,2024-01-23T03:15:00+01,,0.0,,,-1.9,,,,293_daily_weather
T0014,2024-01-23T03:30:00+01,,0.0,,,-1.8,,,,294_daily_weather
T0014,2024-01-23T03:45:00+01,,0.0,,,-1.8,,,,295_daily_weather
T0014,2024-01-23T04:00:00+01,,0.0,,,-2.1,,,,296_daily_weather
T0014,2024-01-23T04:15:00+01,,0.0,,,-2.1,,,,297_daily_weather
T0014,2024-01-23T04:30:00+01,,0.0,,,-2.2,,,,298_daily_weather
T0014,2024-01-23T04:45:00+01,,0.0,,,-2.3,,,,299_daily_weather
T0014,2024-01-23T05:00:00+01,,0.0,,,-2.5,,,,300_daily_weather
T0014,2024-01-23T05:15:00+01,,0.0,,,-2.3,,,,301_daily_weather
T0014,2024-01-23T05:30:00+01,,0.0,,,-2.5,,,,302_daily_weather
T0014,2024-01-23T05:45:00+01,,0.0,,,-2.6,,,,303_daily_weather
T0014,2024-01-23T06:00:00+01,,0.0,,,-2.7,,,,304_daily_weather
T0014,2024-01-23T06:15:00+01,,0.0,,,-2.7,,,,305_daily_weather
T0014,2024-01-23T06:30:00+01,,0.0,,,-2.7,,,,306_daily_weather
T0014,2024-01-23T06:45:00+01,,0.0,,,-2.4,,,,307_daily_weather
T0014,2024-01-23T07:00:00+01,,0.0,,,-2.4,,,,308_daily_weather
T0014,2024-01-23T07:15:00+01,,0.0,,,-2.6,,,,309_daily_weather
T0014,2024-01-23T07:30:00+01,,0.0,,,-2.5,,,,310_daily_weather
T0014,2024-01-23T07:45:00+01,,0.0,,,-2.3,,,,311_daily_weather
T0014,2024-01-23T08:00:00+01,,0.0,,,-2.4,,,,312_daily_weather
T0014,2024-01-23T08:15:00+01,,0.0,,,-2.3,,,,313_daily_weather
T0014,2024-01-23T08:30:00+01,,0.0,,,-2.4,,,,314_daily_weather
T0014,2024-01-23T08:45:00+01,,0.0,,,-2.2,,,,315_daily_weather
T0014,2024-01-23T09:00:00+01,,0.0,,,-2.2,,,,316_daily_weather
T0014,2024-01-23T09:15:00+01,,0.0,,,-2.1,,,,317_daily_weather
T0014,2024-01-23T09:30:00+01,,0.0,,,-1.8,,,,318_daily_weather
T0014,2024-01-23T09:45:00+01,,0.0,,,0.2,,,,319_daily_weather
T0014,2024-01-23T10:00:00+01,,0.0,,,1.9,,,,320_daily_weather
T0014,2024-01-23T10:15:00+01,,0.0,,,2.7,,,,321_daily_weather
T0014,2024-01-23T10:30:00+01,,0.0,,,3.6,,,,322_daily_weather
T0014,2024-01-23T10:45:00+01,,0.0,,,5.7,,,,323_daily_weather
T0014,2024-01-23T11:00:00+01,,0.0,,,7.7,,,,324_daily_weather
T0014,2024-01-23T11:15:00+01,,0.0,,,8.7,,,,325_daily_weather
T0014,2024-01-23T11:30:00+01,,0.0,,,8.9,,,,326_daily_weather
T0014,2024-01-23T11:45:00+01,,0.0,,,10.4,,,,327_daily_weather
T0014,2024-01-23T12:00:00+01,,0.0,,,10.6,,,,328_daily_weather
T0014,2024-01-23T12:15:00+01,,0.0,,,10.4,,,,329_daily_weather
T0014,2024-01-23T12:30:00+01,,0.0,,,8.7,,,,330_daily_weather
T0014,2024-01-23T12:45:00+01,,0.0,,,7.5,,,,331_daily_weather
T0014,2024-01-23T13:00:00+01,,0.0,,,4.8,,,,332_daily_weather
T0014,2024-01-23T13:15:00+01,,0.0,,,7.0,,,,333_daily_weather
T0014,2024-01-23T13:30:00+01,,0.0,,,7.5,,,,334_daily_weather
T0014,2024-01-23T13:45:00+01,,0.0,,,7.3,,,,335_daily_weather
T0014,2024-01-23T14:00:00+01,,0.0,,,5.8,,,,336_daily_weather
T0014,2024-01-23T14:15:00+01,,0.0,,,4.3,,,,337_daily_weather
T0014,2024-01-23T14:30:00+01,,0.0,,,4.0,,,,338_daily_weather
T0014,2024-01-23T14:45:00+01,,0.0,,,3.8,,,,339_daily_weather
T0014,2024-01-23T15:00:00+01,,0.0,,,3.7,,,,340_daily_weather
T0014,2024-01-23T15:15:00+01,,0.0,,,3.5,,,,341_daily_weather
T0014,2024-01-23T15:30:00+01,,0.0,,,3.2,,,,342_daily_weather
T0014,2024-01-23T15:45:00+01,,0.0,,,2.8,,,,343_daily_weather
T0014,2024-01-23T16:00:00+01,,0.0,,,2.3,,,,344_daily_weather
T0014,2024-01-23T16:15:00+01,,0.0,,,2.3,,,,345_daily_weather
T0014,2024-01-23T16:30:00+01,,0.0,,,2.1,,,,346_daily_weather
T0014,2024-01-23T16:45:00+01,,0.0,,,2.0,,,,347_daily_weather
T0014,2024-01-23T17:00:00+01,,0.0,,,1.8,,,,348_daily_weather
T0014,2024-01-23T17:15:00+01,,0.0,,,2.1,,,,349_daily_weather
T0014,2024-01-23T17:30:00+01,,0.0,,,2.2,,,,350_daily_weather
T0014,2024-01-23T17:45:00+01,,0.0,,,1.9,,,,351_daily_weather
T0014,2024-01-23T18:00:00+01,,0.0,,,1.7,,,,352_daily_weather
T0014,2024-01-23T18:15:00+01,,0.0,,,1.7,,,,353_daily_weather
T0014,2024-01-23T18:30:00+01,,0.0,,,1.7,,,,354_daily_weather
T0014,2024-01-23T18:45:00+01,,0.0,,,1.8,,,,355_daily_weather
T0014,2024-01-23T19:00:00+01,,0.0,,,1.9,,,,356_daily_weather
T0014,2024-01-23T19:15:00+01,,0.0,,,1.8,,,,357_daily_weather
T0014,2024-01-23T19:30:00+01,,0.0,,,1.9,,,,358_daily_weather
T0014,2024-01-23T19:45:00+01,,0.0,,,1.7,,,,359_daily_weather
T0014,2024-01-23T20:00:00+01,,0.0,,,1.9,,,,360_daily_weather
T0014,2024-01-23T20:15:00+01,,0.0,,,1.8,,,,361_daily_weather
T0014,2024-01-23T20:30:00+01,,0.0,,,1.7,,,,362_daily_weather
T0014,2024-01-23T20:45:00+01,,0.0,,,1.5,,,,363_daily_weather
T0014,2024-01-23T21:00:00+01,,0.0,,,1.6,,,,364_daily_weather
T0014,2024-01-23T21:15:00+01,,0.0,,,1.6,,,,365_daily_weather
T0014,2024-01-23T21:30:00+01,,0.0,,,1.5,,,,366_daily_weather
T0014,2024-01-23T21:45:00+01,,0.0,,,1.6,,,,367_daily_weather
T0014,2024-01-23T22:00:00+01,,0.0,,,1.5,,,,368_daily_weather
T0014,2024-01-23T22:15:00+01,,0.0,,,1.4,,,,369_daily_weather
T0014,2024-01-23T22:30:00+01,,0.0,,,1.2,,,,370_daily_weather
T0014,2024-01-23T22:45:00+01,,0.0,,,1.2,,,,371_daily_weather
T0014,2024-01-23T23:00:00+01,,0.0,,,1.0,,,,372_daily_weather
T0014,2024-01-23T23:15:00+01,,0.0,,,0.4,,,,373_daily_weather
T0014,2024-01-23T23:30:00+01,,0.0,,,0.6,,,,374_daily_weather
T0014,2024-01-23T23:45:00+01,,0.0,,,0.8,,,,375_daily_weather
T0014,2024-01-24T00:00:00+01,,0.0,,,0.7,,,,376_daily_weather
T0014,2024-01-24T00:15:00+01,,0.0,,,0.6,,,,377_daily_weather
T0014,2024-01-24T00:30:00+01,,0.0,,,0.5,,,,378_daily_weather
T0014,2024-01-24T00:45:00+01,,0.0,,,0.6,,,,379_daily_weather
T0014,2024-01-24T01:00:00+01,,0.0,,,0.3,,,,380_daily_weather
T0014,2024-01-24T01:15:00+01,,0.0,,,0.4,,,,381_daily_weather
T0014,2024-01-24T01:30:00+01,,0.0,,,0.8,,,,382_daily_weather
T0014,2024-01-24T01:45:00+01,,0.0,,,0.5,,,,383_daily_weather
T0014,2024-01-24T02:00:00+01,,0.0,,,0.3,,,,384_daily_weather
T0014,2024-01-24T02:15:00+01,,0.0,,,0.3,,,,385_daily_weather
T0014,2024-01-24T02:30:00+01,,0.0,,,0.2,,,,386_daily_weather
T0014,2024-01-24T02:45:00+01,,0.0,,,0.3,,,,387_daily_weather
T0014,2024-01-24T03:00:00+01,,0.0,,,0.1,,,,388_daily_weather
T0014,2024-01-24T03:15:00+01,,0.0,,,0.3,,,,389_daily_weather
T0014,2024-01-24T03:30:00+01,,0.0,,,0.4,,,,390_daily_weather
T0014,2024-01-24T03:45:00+01,,0.0,,,0.4,,,,391_daily_weather
T0014,2024-01-24T04:00:00+01,,0.0,,,0.4,,,,392_daily_weather
T0014,2024-01-24T04:15:00+01,,0.0,,,0.2,,,,393_daily_weather
T0014,2024-01-24T04:30:00+01,,0.0,,,0.0,,,,394_daily_weather
T0014,2024-01-24T04:45:00+01,,0.0,,,0.0,,,,395_daily_weather
T0014,2024-01-24T05:00:00+01,,0.0,,,0.0,,,,396_daily_weather
T0014,2024-01-24T05:15:00+01,,0.0,,,0.0,,,,397_daily_weather
T0014,2024-01-24T05:30:00+01,,0.0,,,-0.1,,,,398_daily_weather
T0014,2024-01-24T05:45:00+01,,0.0,,,-0.3,,,,399_daily_weather
T0014,2024-01-24T06:00:00+01,,0.0,,,-0.2,,,,400_daily_weather
T0014,2024-01-24T06:15:00+01,,0.0,,,-0.3,,,,401_daily_weather
T0014,2024-01-24T06:30:00+01,,0.0,,,-0.3,,,,402_daily_weather
T0014,2024-01-24T06:45:00+01,,0.0,,,-0.3,,,,403_daily_weather
T0014,2024-01-24T07:00:00+01,,0.0,,,-0.3,,,,404_daily_weather
T0014,2024-01-24T07:15:00+01,,0.0,,,-0.1,,,,405_daily_weather
T0014,2024-01-24T07:30:00+01,,0.0,,,-0.6,,,,406_daily_weather
T0014,2024-01-24T07:45:00+01,,0.0,,,-0.6,,,,407_daily_weather
T0014,2024-01-24T08:00:00+01,,0.0,,,-0.5,,,,408_daily_weather
T0014,2024-01-24T08:15:00+01,,0.0,,,-0.4,,,,409_daily_weather
T0014,2024-01-24T08:30:00+01,,0.0,,,-0.5,,,,410_daily_weather
T0014,2024-01-24T08:45:00+01,,0.0,,,0.0,,,,411_daily_weather
T0014,2024-01-24T09:00:00+01,,0.0,,,0.1,,,,412_daily_weather
T0014,2024-01-24T09:15:00+01,,0.0,,,0.0,,,,413_daily_weather
T0014,2024-01-24T09:30:00+01,,0.0,,,0.4,,,,414_daily_weather
T0014,2024-01-24T09:45:00+01,,0.0,,,2.3,,,,415_daily_weather
T0014,2024-01-24T10:00:00+01,,0.0,,,3.6,,,,416_daily_weather
T0014,2024-01-24T10:15:00+01,,0.0,,,4.3,,,,417_daily_weather
T0014,2024-01-24T10:30:00+01,,0.0,,,5.0,,,,418_daily_weather
T0014,2024-01-24T10:45:00+01,,0.0,,,4.6,,,,419_daily_weather
T0015,2024-01-23T00:00:00+01,,0.0,,,-0.7,,,,420_daily_weather
T0015,2024-01-23T00:15:00+01,,0.0,,,-0.8,,,,421_daily_weather
T0015,2024-01-23T00:30:00+01,,0.0,,,-1.2,,,,422_daily_weather
T0015,2024-01-23T00:45:00+01,,0.0,,,-1.4,,,,423_daily_weather
T0015,2024-01-23T01:00:00+01,,0.0,,,-1.7,,,,424_daily_weather
T0015,2024-01-23T01:15:00+01,,0.0,,,-1.8,,,,425_daily_weather
T0015,2024-01-23T01:30:00+01,,0.0,,,-1.2,,,,426_daily_weather
T0015,2024-01-23T01:45:00+01,,0.0,,,-1.4,,,,427_daily_weather
T0015,2024-01-23T02:00:00+01,,0.0,,,-1.2,,,,428_daily_weather
T0015,2024-01-23T02:15:00+01,,0.0,,,-0.9,,,,429_daily_weather
T0015,2024-01-23T02:30:00+01,,0.0,,,-1.2,,,,430_daily_weather
T0015,2024-01-23T02:45:00+01,,0.0,,,-1.4,,,,431_daily_weather
T0015,2024-01-23T03:00:00+01,,0.0,,,-1.3,,,,432_daily_weather
T0015,2024-01-23T03:15:00+01,,0.0,,,-1.6,,,,433_daily_weather
T0015,2024-01-23T03:30:00+01,,0.0,,,-1.6,,,,434_daily_weather
T0015,2024-01-23T03:45:00+01,,0.0,,,-1.4,,,,435_daily_weather
T0015,2024-01-23T04:00:00+01,,0.0,,,-1.6,,,,436_daily_weather
T0015,2024-01-23T04:15:00+01,,0.0,,,-1.5,,,,437_daily_weather
T0015,2024-01-23T04:30:00+01,,0.0,,,-1.8,,,,438_daily_weather
T0015,2024-01-23T04:45:00+01,,0.0,,,-1.7,,,,439_daily_weather
T0015,2024-01-23T05:00:00+01,,0.0,,,-1.8,,,,440_daily_weather
T0015,2024-01-23T05:15:00+01,,0.0,,,-1.8,,,,441_daily_weather
T0015,2024-01-23T05:30:00+01,,0.0,,,-1.9,,,,442_daily_weather
T0015,2024-01-23T05:45:00+01,,0.0,,,-1.8,,,,443_daily_weather
T0015,2024-01-23T06:00:00+01,,0.0,,,-1.8,,,,444_daily_weather
T0015,2024-01-23T06:15:00+01,,0.0,,,-2.0,,,,445_daily_weather
T0015,2024-01-23T06:30:00+01,,0.0,,,-1.9,,,,446_daily_weather
T0015,2024-01-23T06:45:00+01,,0.0,,,-1.9,,,,447_daily_weather
T0015,2024-01-23T07:00:00+01,,0.0,,,-1.8,,,,448_daily_weather
T0015,2024-01-23T07:15:00+01,,0.0,,,-1.8,,,,449_daily_weather
T0015,2024-01-23T07:30:00+01,,0.0,,,-1.9,,,,450_daily_weather
T0015,2024-01-23T07:45:00+01,,0.0,,,-1.7,,,,451_daily_weather
T0015,2024-01-23T08:00:00+01,,0.0,,,-1.7,,,,452_daily_weather
T0015,2024-01-23T08:15:00+01,,0.0,,,-1.8,,,,453_daily_weather
T0015,2024-01-23T08:30:00+01,,0.0,,,-1.8,,,,454_daily_weather
T0015,2024-01-23T08:45:00+01,,0.0,,,-1.7,,,,455_daily_weather
T0015,2024-01-23T09:00:00+01,,0.0,,,-1.5,,,,456_daily_weather
T0015,2024-01-23T09:15:00+01,,0.0,,,-1.0,,,,457_daily_weather
T0015,2024-01-23T09:30:00+01,,0.0,,,-0.5,,,,458_daily_weather
T0015,2024-01-23T09:45:00+01,,0.0,,,-0.2,,,,459_daily_weather
T0015,2024-01-23T10:00:00+01,,0.0,,,1.6,,,,460_daily_weather
T0015,2024-01-23T10:15:00+01,,0.0,,,3.1,,,,461_daily_weather
T0015,2024-01-23T10:30:00+01,,0.0,,,4.4,,,,462_daily_weather
T0015,2024-01-23T10:45:00+01,,0.0,,,5.5,,,,463_daily_weather
T0015,2024-01-23T11:00:00+01,,0.0,,,4.9,,,,464_daily_weather
T0015,2024-01-23T11:15:00+01,,0.0,,,3.6,,,,465_daily_weather
T0015,2024-01-23T11:30:00+01,,0.0,,,4.2,,,,466_daily_weather
T0015,2024-01-23T11:45:00+01,,0.0,,,4.1,,,,467_daily_weather
T0015,2024-01-23T12:00:00+01,,0.0,,,4.0,,,,468_daily_weather
T0015,2024-01-23T12:15:00+01,,0.0,,,3.5,,,,469_daily_weather
T0015,2024-01-23T12:30:00+01,,0.0,,,3.9,,,,470_daily_weather
T0015,2024-01-23T12:45:00+01,,0.0,,,4.6,,,,471_daily_weather
T0015,2024-01-23T13:00:00+01,,0.0,,,6.1,,,,472_daily_weather
T0015,2024-01-23T13:15:00+01,,0.0,,,6.9,,,,473_daily_weather
T0015,2024-01-23T13:30:00+01,,0.0,,,7.3,,,,474_daily_weather
T0015,2024-01-23T13:45:00+01,,0.0,,,7.6,,,,475_daily_weather
T0015,2024-01-23T14:00:00+01,,0.0,,,6.9,,,,476_daily_weather
T0015,2024-01-23T14:15:00+01,,0.0,,,7.9,,,,477_daily_weather
T0015,2024-01-23T14:30:00+01,,0.0,,,8.7,,,,478_daily_weather
T0015,2024-01-23T14:45:00+01,,0.0,,,8.7,,,,479_daily_weather
T0015,2024-01-23T15:00:00+01,,0.0,,,8.5,,,,480_daily_weather
T0015,2024-01-23T15:15:00+01,,0.0,,,8.7,,,,481_daily_weather
T0015,2024-01-23T15:30:00+01,,0.0,,,9.1,,,,482_daily_weather
T0015,2024-01-23T15:45:00+01,,0.0,,,9.1,,,,483_daily_weather
T0015,2024-01-23T16:00:00+01,,0.0,,,9.1,,,,484_daily_weather
T0015,2024-01-23T16:15:00+01,,0.0,,,8.7,,,,485_daily_weather
T0015,2024-01-23T16:30:00+01,,0.0,,,8.6,,,,486_daily_weather
T0015,2024-01-23T16:45:00+01,,0.0,,,7.4,,,,487_daily_weather
T0015,2024-01-23T17:00:00+01,,0.0,,,5.8,,,,488_daily_weather
T0015,2024-01-23T17:15:00+01,,0.0,,,4.8,,,,489_daily_weather
T0015,2024-01-23T17:30:00+01,,0.0,,,4.2,,,,490_daily_weather
T0015,2024-01-23T17:45:00+01,,0.0,,,3.5,,,,491_daily_weather
T0015,2024-01-23T18:00:00+01,,0.0,,,3.7,,,,492_daily_weather
T0015,2024-01-23T18:15:00+01,,0.0,,,3.1,,,,493_daily_weather
T0015,2024-01-23T18:30:00+01,,0.0,,,3.2,,,,494_daily_weather
T0015,2024-01-23T18:45:00+01,,0.0,,,3.3,,,,495_daily_weather
T0015,2024-01-23T19:00:00+01,,0.0,,,3.5,,,,496_daily_weather
T0015,2024-01-23T19:15:00+01,,0.0,,,3.3,,,,497_daily_weather
T0015,2024-01-23T19:30:00+01,,0.0,,,3.1,,,,498_daily_weather
T0015,2024-01-23T19:45:00+01,,0.0,,,3.0,,,,499_daily_weather
T0015,2024-01-23T20:00:00+01,,0.0,,,2.5,,,,500_daily_weather
T0015,2024-01-23T20:15:00+01,,0.0,,,2.4,,,,501_daily_weather
T0015,2024-01-23T20:30:00+01,,0.0,,,2.8,,,,502_daily_weather
T0015,2024-01-23T20:45:00+01,,0.0,,,2.7,,,,503_daily_weather
T0015,2024-01-23T21:00:00+01,,0.0,,,2.2,,,,504_daily_weather
T0015,2024-01-23T21:15:00+01,,0.0,,,2.0,,,,505_daily_weather
T0015,2024-01-23T21:30:00+01,,0.0,,,2.0,,,,506_daily_weather
T0015,2024-01-23T21:45:00+01,,0.0,,,1.9,,,,507_daily_weather
T0015,2024-01-23T22:00:00+01,,0.0,,,1.9,,,,508_daily_weather
T0015,2024-01-23T22:15:00+01,,0.0,,,1.7,,,,509_daily_weather
T0015,2024-01-23T22:30:00+01,,0.0,,,2.0,,,,510_daily_weather
T0015,2024-01-23T22:45:00+01,,0.0,,,2.0,,,,511_daily_weather
T0015,2024-01-23T23:00:00+01,,0.0,,,1.9,,,,512_daily_weather
T0015,2024-01-23T23:15:00+01,,0.0,,,1.7,,,,513_daily_weather
T0015,2024-01-23T23:30:00+01,,0.0,,,1.4,,,,514_daily_weather
T0015,2024-01-23T23:45:00+01,,0.0,,,1.2,,,,515_daily_weather
T0015,2024-01-24T00:00:00+01,,0.0,,,1.4,,,,516_daily_weather
T0015,2024-01-24T00:15:00+01,,0.0,,,1.3,,,,517_daily_weather
T0015,2024-01-24T00:30:00+01,,0.0,,,1.2,,,,518_daily_weather
T0015,2024-01-24T00:45:00+01,,0.0,,,1.0,,,,519_daily_weather
T0015,2024-01-24T01:00:00+01,,0.0,,,0.9,,,,520_daily_weather
T0015,2024-01-24T01:15:00+01,,0.0,,,1.0,,,,521_daily_weather
T0015,2024-01-24T01:30:00+01,,0.0,,,1.0,,,,522_daily_weather
T0015,2024-01-24T01:45:00+01,,0.0,,,0.9,,,,523_daily_weather
T0015,2024-01-24T02:00:00+01,,0.0,,,1.2,,,,524_daily_weather
T0015,2024-01-24T02:15:00+01,,0.0,,,1.1,,,,525_daily_weather
T0015,2024-01-24T02:30:00+01,,0.0,,,1.3,,,,526_daily_weather
T0015,2024-01-24T02:45:00+01,,0.0,,,1.4,,,,527_daily_weather
T0015,2024-01-24T03:00:00+01,,0.0,,,1.2,,,,528_daily_weather
T0015,2024-01-24T03:15:00+01,,0.0,,,1.1,,,,529_daily_weather
T0015,2024-01-24T03:30:00+01,,0.0,,,1.3,,,,530_daily_weather
T0015,2024-01-24T03:45:00+01,,0.0,,,1.4,,,,531_daily_weather
T0015,2024-01-24T04:00:00+01,,0.0,,,1.2,,,,532_daily_weather
T0015,2024-01-24T04:15:00+01,,0.0,,,1.3,,,,533_daily_weather
T0015,2024-01-24T04:30:00+01,,0.0,,,1.4,,,,534_daily_weather
T0015,2024-01-24T04:45:00+01,,0.0,,,1.2,,,,535_daily_weather
T0015,2024-01-24T05:00:00+01,,0.0,,,1.0,,,,536_daily_weather
T0015,2024-01-24T05:15:00+01,,0.0,,,0.9,,,,537_daily_weather
T0015,2024-01-24T05:30:00+01,,0.0,,,0.6,,,,538_daily_weather
T0015,2024-01-24T05:45:00+01,,0.0,,,0.7,,,,539_daily_weather
T0015,2024-01-24T06:00:00+01,,0.0,,,1.0,,,,540_daily_weather
T0015,2024-01-24T06:15:00+01,,0.0,,,0.7,,,,541_daily_weather
T0015,2024-01-24T06:30:00+01,,0.0,,,0.5,,,,542_daily_weather
T0015,2024-01-24T06:45:00+01,,0.0,,,0.3,,,,543_daily_weather
T0015,2024-01-24T07:00:00+01,,0.0,,,0.4,,,,544_daily_weather
T0015,2024-01-24T07:15:00+01,,0.0,,,0.5,,,,545_daily_weather
T0015,2024-01-24T07:30:00+01,,0.0,,,0.8,,,,546_daily_weather
T0015,2024-01-24T07:45:00+01,,0.0,,,0.5,,,,547_daily_weather
T0015,2024-01-24T08:00:00+01,,0.0,,,0.7,,,,548_daily_weather
T0015,2024-01-24T08:15:00+01,,0.0,,,0.7,,,,549_daily_weather
T0015,2024-01-24T08:30:00+01,,0.0,,,0.9,,,,550_daily_weather
T0015,2024-01-24T08:45:00+01,,0.0,,,1.3,,,,551_daily_weather
T0015,2024-01-24T09:00:00+01,,0.0,,,1.4,,,,552_daily_weather
T0015,2024-01-24T09:15:00+01,,0.0,,,1.8,,,,553_daily_weather
T0015,2024-01-24T09:30:00+01,,0.0,,,2.1,,,,554_daily_weather
T0015,2024-01-24T09:45:00+01,,0.0,,,2.1,,,,555_daily_weather
T0015,2024-01-24T10:00:00+01,,0.0,,,3.7,,,,556_daily_weather
T0015,2024-01-24T10:15:00+01,,0.0,,,4.7,,,,557_daily_weather
T0015,2024-01-24T10:30:00+01,,0.0,,,5.5,,,,558_daily_weather
T0015,2024-01-24T10:45:00+01,,0.0,,,5.0,,,,559_daily_weather
T0024,2024-01-23T00:00:00+01,,0.0,,,-2.3,,,,560_daily_weather
T0024,2024-01-23T00:15:00+01,,0.0,,,-2.7,,,,561_daily_weather
T0024,2024-01-23T00:30:00+01,,0.0,,,-2.5,,,,562_daily_weather
T0024,2024-01-23T00:45:00+01,,0.0,,,-2.0,,,,563_daily_weather
T0024,2024-01-23T01:00:00+01,,0.0,,,-2.3,,,,564_daily_weather
T0024,2024-01-23T01:15:00+01,,0.0,,,-2.2,,,,565_daily_weather
T0024,2024-01-23T01:30:00+01,,0.0,,,-2.1,,,,566_daily_weather
T0024,2024-01-23T01:45:00+01,,0.0,,,-1.7,,,,567_daily_weather
T0024,2024-01-23T02:00:00+01,,0.0,,,-2.0,,,,568_daily_weather
T0024,2024-01-23T02:15:00+01,,0.0,,,-2.3,,,,569_daily_weather
T0024,2024-01-23T02:30:00+01,,0.0,,,-1.6,,,,570_daily_weather
T0024,2024-01-23T02:45:00+01,,0.0,,,-2.2,,,,571_daily_weather
T0024,2024-01-23T03:00:00+01,,0.0,,,-2.2,,,,572_daily_weather
T0024,2024-01-23T03:15:00+01,,0.0,,,-2.0,,,,573_daily_weather
T0024,2024-01-23T03:30:00+01,,0.0,,,-1.9,,,,574_daily_weather
T0024,2024-01-23T03:45:00+01,,0.0,,,-1.7,,,,575_daily_weather
T0024,2024-01-23T04:00:00+01,,0.0,,,-1.9,,,,576_daily_weather
T0024,2024-01-23T04:15:00+01,,0.0,,,-2.1,,,,577_daily_weather
T0024,2024-01-23T04:30:00+01,,0.0,,,-1.4,,,,578_daily_weather
T0024,2024-01-23T04:45:00+01,,0.0,,,-1.5,,,,579_daily_weather
T0024,2024-01-23T05:00:00+01,,0.0,,,-1.3,,,,580_daily_weather
T0024,2024-01-23T05:15:00+01,,0.0,,,-1.3,,,,581_daily_weather
T0024,2024-01-23T05:30:00+01,,0.0,,,-1.4,,,,582_daily_weather
T0024,2024-01-23T05:45:00+01,,0.0,,,-0.7,,,,583_daily_weather
T0024,2024-01-23T06:00:00+01,,0.0,,,0.4,,,,584_daily_weather
T0024,2024-01-23T06:15:00+01,,0.0,,,1.1,,,,585_daily_weather
T0024,2024-01-23T06:30:00+01,,0.0,,,1.2,,,,586_daily_weather
T0024,2024-01-23T06:45:00+01,,0.0,,,0.4,,,,587_daily_weather
T0024,2024-01-23T07:00:00+01,,0.0,,,1.0,,,,588_daily_weather
T0024,2024-01-23T07:15:00+01,,0.0,,,1.3,,,,589_daily_weather
T0024,2024-01-23T07:30:00+01,,0.0,,,1.3,,,,590_daily_weather
T0024,2024-01-23T07:45:00+01,,0.0,,,1.7,,,,591_daily_weather
T0024,2024-01-23T08:00:00+01,,0.0,,,1.1,,,,592_daily_weather
T0024,2024-01-23T08:15:00+01,,0.0,,,-0.4,,,,593_daily_weather
T0024,2024-01-23T08:30:00+01,,0.0,,,0.1,,,,594_daily_weather
T0024,2024-01-23T08:45:00+01,,0.0,,,0.8,,,,595_daily_weather
T0024,2024-01-23T09:00:00+01,,0.0,,,1.2,,,,596_daily_weather
T0024,2024-01-23T09:15:00+01,,0.0,,,1.6,,,,597_daily_weather
T0024,2024-01-23T09:30:00+01,,0.0,,,2.8,,,,598_daily_weather
T0024,2024-01-23T09:45:00+01,,0.0,,,3.1,,,,599_daily_weather
T0024,2024-01-23T10:00:00+01,,0.0,,,3.4,,,,600_daily_weather
T0024,2024-01-23T10:15:00+01,,0.0,,,3.5,,,,601_daily_weather
T0024,2024-01-23T10:30:00+01,,0.0,,,3.4,,,,602_daily_weather
T0024,2024-01-23T10:45:00+01,,0.0,,,3.8,,,,603_daily_weather
T0024,2024-01-23T11:00:00+01,,0.0,,,3.7,,,,604_daily_weather
T0024,2024-01-23T11:15:00+01,,0.0,,,3.8,,,,605_daily_weather
T0024,2024-01-23T11:30:00+01,,0.0,,,3.9,,,,606_daily_weather
T0024,2024-01-23T11:45:00+01,,0.0,,,4.6,,,,607_daily_weather
T0024,2024-01-23T12:00:00+01,,0.0,,,5.4,,,,608_daily_weather
T0024,2024-01-23T12:15:00+01,,0.0,,,5.7,,,,609_daily_weather
T0024,2024-01-23T12:30:00+01,,0.0,,,5.8,,,,610_daily_weather
T0024,2024-01-23T12:45:00+01,,0.0,,,5.9,,,,611_daily_weather
