SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT1547A_1_UV-FL_2002-06-26_00:00:00,20231026000000,20231026000000,SO2,4.6,Âµg/m3,industrial,suburban,176.0,IT1547A,SAN VENERIO - LA SPEZIA,9.865709999873273,44.128649999980375,VIA S.ROCCO - LOCALITA' S.VENERIO - LA SPEZIA (SP),True
SPO.IT1546A_1_UV-FL_2002-07-02_00:00:00,20231026000000,20231026000000,SO2,3.94,Âµg/m3,industrial,suburban,21.0,IT1546A,LE GRAZIE - PORTOVENERE,9.838949999636371,44.06466000001118,VIA DEGLI SCAVI ROMANI (VARIGNANO VECCHIO) - PORTOVENERE (SP),True
SPO.IT1544A_1_UV-FL_2002-09-26_00:00:00,20231026000000,20231026000000,SO2,1.89,Âµg/m3,industrial,urban,3.0,IT1544A,FOSSAMASTRA - LA SPEZIA,9.857700000064204,44.10665999999006,"VIALE S.BARTOLOMEO, CO SCUOLA SCARPATO - LA SPEZIA (SP)",True
SPO.IT1536A_1_UV-FL_2002-08-09_00:00:00,20231026000000,20231026000000,SO2,2.47,Âµg/m3,background,urban,6.0,IT1536A,MAGGIOLINA - LA SPEZIA,9.843940000004155,44.11603000026739,"INTERNO PARCO MAGGIOLINA, VIALE ITALIA - LA SPEZIA (SP)",True
SPO.IT1459A_1_UV-FL_1999-02-01_00:00:00,20231026000000,20231026000000,SO2,1.917163,Âµg/m3,background,suburban,206.0,IT1459A,BUSTO ARSIZIO - ACCAM,8.834492439660211,45.582887139943594,via Novara angolo via Liguria - Busto Arsizio (VA),True
SPO.IT2280A_1_UV-FL_2017-06-19_00:00:00,20231026000000,20231026000000,SO2,3.458571,Âµg/m3,background,urban,140.0,IT2280A,p.le Rosmini,13.76608099965003,45.640486000252146,p.le Rosmini - Trieste (TS),True
SPO.IT2277A_1_UV-FL_2017-09-01_00:00:00,20231026000000,20231026000000,SO2,1.586,Âµg/m3,background,suburban,150.0,IT2277A,Parco Virgiliano,14.179409999559365,40.798890000020734,Viale Virgilio - Napoli (NA),True
SPO.IT2275A_1_UV-FL_2020-01-01_00:00:00,20231026000000,20231026000000,SO2,10.1472,Âµg/m3,background,urban,0.0,IT2275A,ME - Villa Dante,15.546512000435529,38.17434099979559,"Messina, Villa Dante s.n.",True
SPO.IT2274A_1_UV-FL_2016-06-16_00:00:00,20231026000000,20231026000000,SO2,6.36127,Âµg/m3,background,suburban,0.0,IT2274A,Porto Empedocle,13.532537000169476,37.291893999926444,"Porto Empedocle, Via Spinola n.27",True
SPO.IT2249A_1_UV-FL_2019-03-21_00:00:00,20231026000000,20231026000000,SO2,1.1,Âµg/m3,background,rural,11.0,IT2249A,S. Agostino,11.742706000403178,42.15998299986707,via di Torrevaldaliga - Civitavecchia (RM),True
SPO.IT2213A_1_UV-FL_2015-01-01_00:00:00,20231026000000,20231026000000,SO2,3.5495,Âµg/m3,background,suburban,191.0,IT2213A,Cava de' Tirreni Stadio,14.7024399998324,40.71099000000032,via G. Palumbo - Cava de' Tirreni (SA),True
SPO.IT2212A_1_UV-FL_2015-01-01_00:00:00,20231026000000,20231026000000,SO2,3.391579,Âµg/m3,background,urban,31.0,IT2212A,San Vitaliano Scuola Elementare Marconi,14.481329999915951,40.92431000008879,via Roma - San Vitaliano (NA),True
SPO.IT2211A_1_UV-FL_2015-01-01_00:00:00,20231026000000,20231026000000,SO2,2.365789,Âµg/m3,industrial,suburban,29.0,IT2211A,Acerra Zona Industriale,14.400999999874838,40.979710000224664,via dei Normanni 90 - Acerra (NA),True
SPO.IT2210A_1_UV-FL_2015-01-01_00:00:00,20231026000000,20231026000000,SO2,2.0295,Âµg/m3,industrial,suburban,303.0,IT2210A,Solofra Zona Industriale,14.82458999982882,40.83555000005511,trav. via De Maio - Solofra (AV),True
SPO.IT2207A_1_UV-FL_2014-02-01_00:00:00,20231026000000,20231026000000,SO2,4.077067,Âµg/m3,background,urban,0.0,IT2207A,Gela - Capo Soprano,14.223843999973413,37.075692999892006,"Gela, Via delle Ande c/o I.T.I. Morselli",True
SPO.IT2206A_1_UV-FL_2014-02-01_00:00:00,20231026000000,20231026000000,SO2,2.549931,Âµg/m3,background,rural-nearcity,0.0,IT2206A,Gela - Biviere,14.344964999574811,37.02248600002592,"Gela, Strada Provinciale 51 c/o Riserva Biviere",True
SPO.IT2166A_1_UV-FL_2017-01-01_00:00:00,20231026000000,20231026000000,SO2,0.09523809,Âµg/m3,background,urban,50.0,IT2166A,Scuola Antonelli,14.137779999574853,42.34611000026036,Via Feltrino - Chieti (CH),True
SPO.IT2133A_1_UV-FL_2013-12-21_00:00:00,20231026000000,20231026000000,SO2,1.68,Âµg/m3,industrial,rural,4.0,IT2133A,A2A Papariano,13.423330000448502,45.79943999980574,"via Brancolo 79, Papariano - Fiumicello (UD)",True
SPO.IT2132A_1_UV-FL_2013-12-18_00:00:00,20231026000000,20231026000000,SO2,1.179048,Âµg/m3,background,rural,10.0,IT2132A,A2A Vermegliano,13.501119999650719,45.83643000004869,"via delle Mostegane, Vermigliano - Ronchi dei Legionari (GO)",True
SPO.IT2131A_1_UV-FL_2013-12-16_00:00:00,20231026000000,20231026000000,SO2,2.812381,Âµg/m3,background,rural,0.0,IT2131A,A2A Fossalon,13.48636000040628,45.731619999954674,via Eraclea - Grado (GO),True
SPO.IT2130A_1_UV-FL_2013-12-19_00:00:00,20231026000000,20231026000000,SO2,5.182857,Âµg/m3,industrial,rural,114.0,IT2130A,A2A Doberdo',13.543080000246432,45.842989999743224,via Vallone 26 - Doberdo del Lago (GO),True
